coords	ins0	ins1	ins2	ins3	ins4	ins5	ins6	ins7	ins8	ins9	ins10	ins11	ins12	ins13	ins14	ins15	ins16	ins17	ins18	ins19	no_ins0	no_ins1	no_ins2	no_ins3	no_ins4	no_ins5	no_ins6	no_ins7	no_ins8	no_ins9	no_ins10	no_ins11	no_ins12	no_ins13	no_ins14	no_ins15	no_ins16	no_ins17	no_ins18	no_ins19
chr1,1705375,1706660	0.00413612841532	0.0038537085376	0.00633641314024	0.0113355600011	0.00439995747357	0.0106368070958	0.00561645459186	0.00468668061121	0.00409745263325	0.005851065906	0.00336608718757	0.00352246129174	0.00288262319417	0.00432551858921	0.0038007753693	0.00578524233651	0.00475918404972	0.00415759822768	0.00348492461602	0.00506856966684	0.00755132377001	0.00382025382025	0.0	0.0	0.00182149362477	0.00361902412957	0.00384109172103	0.0103968461785	0.00387017395026	0.00118203309693	0.00688424921934	0.0	0.00595362266293	0.00375798976128	0.00188745025907	0.00247359917292	0.0026186898022	0.00216384662898	0.00500468033381	0.00423293458524
chr1,1738944,1739205	0.0130691618692	0.0063914693667	0.00635222154423	0.0034562485113	0.00474226096702	0.0068825401834	0.00363906622351	0.00412689352324	0.00962353455626	0.0589069760073	0.00459426352134	0.00327129433928	0.00415142758698	0.00407018026283	0.00735553480652	0.00802028584775	0.00673262123141	0.00462125130812	0.00362169256262	0.00367801723564	0.0236441342102	0.0018691588785	0.00731087499811	0.00476812964326	0.00565408567147	0.00332112332112	0.0121507760532	0.00371500163416	0.00643064256827	0.0	0.00161290322581	0.00194174757282	0.000754716981132	0.0153846153846	0.0	0.0	0.0160107622565	0.0105263157895	0.00265103056148	0.00285714285714
chr1,1976073,1976109	0.591884475479	0.587388644699	0.524397031786	0.709255116643	0.582145676617	0.468919086606	0.106337161656	0.499694826321	0.60831951256	0.544524580561	0.479061745968	0.641471947003	0.684933859924	0.509006722239	0.608985461452	0.332261827897	0.384624506438	0.459487823453	0.0656843059729	0.214037556245	0.263157894737	0.231481481481	0.225	0.494505494505	0.59880239521	0.333333333333	0.0	0.0	0.555555555556	0.25	0.676470588235	0.545454545455	0.25	0.532467532468	0.679536679537	0.390243902439	0.451063829787	0.4	0.0294117647059	0.162162162162
chr1,2335043,2335717	0.00374879242844	0.00365197837388	0.00386083881518	0.00238331345049	0.00336658862728	0.0028005222075	0.00468662025951	0.00990007891611	0.0303168233032	0.00502843270437	0.00253754968625	0.0021668164541	0.0044117950261	0.00267504259835	0.00343205134627	0.00311105714576	0.00289774228977	0.00302984756004	0.0076537883162	0.00342946917413	0.031914893617	0.0109090909091	0.0	0.0	0.0	0.0	0.00440528634361	0.0	0.0	0.0	0.00819672131148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00518134715026
chr1,2335262,2335495	0.00277915733219	0.00218736484871	0.0026838197522	0.00312002859894	0.00521348410582	0.0187311563359	0.0245187056839	0.0152799927042	0.0739870441221	0.377611749077	0.00319686429941	0.00449650948731	0.00367321155992	0.00189473899129	0.00350235968472	0.00319368893767	0.00408417584896	0.00344075271518	0.00305483272446	0.00352905513938	0.00374849243455	0.00493033997866	0.00190206200957	0.00428902341999	0.00488272465033	0.0144282834856	0.0143238902566	0.00252960833456	0.0147912628068	0.057936746988	0.0	0.00590263805053	0.00417848655372	0.00132061354284	0.00948275862069	0.000533807829181	0.00077902310779	0.000143266475645	0.0015625	0.000638321088237
chr1,2986951,2987018	0.00449156298772	0.00302348781456	0.00842859812216	0.0731335582491	0.71558045028	0.703614906277	0.504985290521	0.703988899604	0.575804065921	0.239165200209	0.288012111909	0.216259441735	0.0889441040255	0.0522406285367	0.0111009001023	0.00581486008045	0.0045304171151	0.00399610860459	0.00384510193098	0.00442392514119	0.0	0.0	0.0	0.123287671233	0.797507788162	0.858719646799	0.558823529412	0.461538461538	0.0	0.0	0.55	0.325966850829	0.157407407407	0.0909090909091	0.0	0.0	0.0	0.0	0.0	0.0
chr1,3090084,3090272	0.00461127479064	0.00546485916532	0.00750564860274	0.00309486775385	0.00241367183621	0.00623730789855	0.00187638051764	0.00556597779533	0.00330044713215	0.011148817313	0.0103290954604	0.00515809088024	0.00410050569889	0.00407781238901	0.00609723879737	0.0103565219102	0.00887223780981	0.0135490455389	0.00517533305619	0.00627245490699	0.0188679245283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119047619048	0.0	0.0118343195266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1,3342380,3342432	0.00348892627465	0.00236950009207	0.00286807877347	0.00386220036508	0.00542894631764	0.00318362778366	0.00521300464585	0.00371231530094	0.00285591660467	0.00324519841544	0.419588890185	0.504206682039	0.283000424294	0.0615225472013	0.0175583302958	0.44081572947	0.439194350422	0.0733158325957	0.198897122517	0.09919684665	0.0	0.0103092783505	0.0	0.0	0.0028901734104	0.0	0.0	0.00655737704918	0.00546448087432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11320754717
chr1,3413549,3414889	0.00296286244701	0.00376045797575	0.00308175624619	0.0465537944451	0.873907609156	0.8250352778	0.672662092462	0.0873746955862	0.0406201621551	0.038824315648	0.00921892240155	0.0134508846248	0.00544637944208	0.00764187227732	0.0035256094992	0.00622272631081	0.00390070361586	0.00302368383983	0.00479884918323	0.00351731103798	0.00274285946306	0.00231096006797	0.00198587879038	0.0162598930998	0.913544583055	0.783781352401	0.312955306553	0.0258695253417	0.0110038329368	0.0112967372641	0.00452669235003	0.00423843296184	0.00483286802914	0.0102049864696	0.00533333979929	0.0108491789972	0.00322309346747	0.00641450912274	0.00229885057471	0.00059880239521
chr1,4111033,4111110	0.166616796131	0.24372666563	0.182845305866	0.336569590283	0.487292702891	0.122529109326	0.18938750146	0.394074797658	0.399417807288	0.499342112589	0.654225563308	0.488283324176	0.460253839307	0.472451476555	0.468663539835	0.564623551108	0.470478727412	0.459128047491	0.545753503513	0.603524112426	0.0	0.0	0.0	0.333333333333	0.333333333333	0.1	0.0	0.5	0.448051948052	0.555555555556	0.764705882353	0.485294117647	1.0	0.6	0.5	0.388888888889	0.530120481928	0.606060606061	0.615	0.590792838875
chr1,4111111,4113062	0.229896977951	0.0858363050535	0.241199693343	0.515518373754	0.101406626288	0.192616704901	0.174782307896	0.41043836867	0.404978019413	0.181334224413	0.0151429172639	0.00638335219195	0.00651485963856	0.00756556570346	0.00539068293461	0.00472459886973	0.00631719357834	0.00270498864691	0.00443512628141	0.00473279738642	0.0	0.0	0.0	0.428571428571	0.0	0.111111111111	0.0	0.452380952381	0.450980392157	0.0357142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0219298245614	0.0348837209302	0.0
chr1,4113063,4113122	0.597474645938	0.498035027703	0.459214819888	0.424370734538	0.484931797665	0.44145875064	0.403681666919	0.42106017267	0.67138422387	0.168411339459	0.00809910704692	0.00666904968094	0.0068681352964	0.00461664246832	0.00252609836428	0.00657153005992	0.0032106359609	0.00419708496281	0.00300757534853	0.00945682631336	0.63358778626	0.431472081218	0.818181818182	0.6	0.416666666667	0.181818181818	0.439393939394	0.385964912281	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00694444444444	0.0460251046025	0.0	0.0
chr1,4405925,4406006	0.00430298735378	0.00581733999578	0.00342237238248	0.00272369251445	0.00526051805904	0.00498573659199	0.00692055339742	0.00346642224465	0.00690403435145	0.012676612939	0.138650120125	0.185419235271	0.0992248939272	0.0471866096866	0.0217780438934	0.053862038216	0.0929406909116	0.181938532532	0.145222819786	0.151949908499	0.00133467499616	0.00561518456678	0.0031911321236	0.00349985688945	0.00146878714744	0.00565461320758	0.0078331631114	0.0141885744636	0.0351360649171	0.322348396512	0.825429207627	0.687504964286	0.578570926975	0.310303095597	0.450513852034	0.486605584207	0.38999403879	0.50820395099	0.399187547229	0.38143418022
chr1,5044510,5044605	0.00851325547283	0.00377554653774	0.0278847163169	0.00447367551056	0.00447858422796	0.00343061444331	0.00591502831674	0.0968076018369	0.0784804567684	0.064878410568	0.016436294351	0.0364821920626	0.192325463681	0.231142755837	0.0261822904469	0.0154414099577	0.0513307237422	0.0698396980027	0.106725346405	0.00641631987098	0.0194377990431	0.0104166666667	0.029191468254	0.00193798449612	0.0	0.0018110121221	0.0	0.572065710632	0.318822799775	0.421945347061	0.087521269384	0.146427439859	0.403059950452	0.299155105336	0.156560750339	0.0871068760069	0.277545022521	0.379707213577	0.464281897834	0.0131996658312
chr1,5044606,5045303	0.00349242532481	0.0206352189909	0.0062467718318	0.00505065735675	0.00344044653946	0.0056981554063	0.113104628015	0.102020369293	0.0737099406978	0.084740646035	0.0755106401566	0.122883856939	0.00976037164167	0.0053727793043	0.00458757789278	0.00317396513264	0.00262551222141	0.00296612917088	0.00341894740301	0.00351302364506	0.00661505981703	0.0396656437404	0.00434583537517	0.00220880681818	0.00230663518392	0.002	0.360100907417	0.210437986772	0.268808747839	0.257152382983	0.277251343125	0.348274686638	0.00773220179161	0.00984848484848	0.0	0.0015625	0.00778891879756	0.000279329608939	0.000970549607105	0.00457406656422
chr1,5531285,5531953	0.00548579030151	0.00724381959624	0.00882574180639	0.0206119588284	0.0276648957901	0.0165037040319	0.0185863381819	0.0168387834394	0.0155634881599	0.0352206656139	0.0134927818683	0.0033964024175	0.00341409720132	0.0044353340977	0.00325309659564	0.00259106135717	0.00672311829395	0.00585931885511	0.00353990256164	0.0130907447523	0.00750173101348	0.00154083204931	0.0160839160839	0.0233733464795	0.00841911152949	0.0116754795381	0.00406044064391	0.00498562486905	0.005601619632	0.00750985032928	0.00174790748561	0.00491759702286	0.0109564289813	0.0029247886284	0.00400147022609	0.00845439888127	0.00542102527831	0.00208412483039	0.00621661647715	0.0115276976262
chr1,5691740,5696671	0.106680820914	0.0957277091523	0.0739484705172	0.00334781794907	0.0104183462669	0.00387066176995	0.00517622294003	0.00419237406642	0.00949729849764	0.0491040657939	0.184600904818	0.104434233076	0.00930590601219	0.00570835839688	0.00563063864009	0.00189155999695	0.00235109236378	0.00348468463264	0.00619970368925	0.00377021799453	0.153465346535	0.0876288659794	0.0864197530864	0.0	0.0	0.0	0.0078125	0.0	0.0	0.0123456790123	0.333333333333	0.0535714285714	0.0167597765363	0.00353356890459	0.00384615384615	0.0	0.0	0.00510204081633	0.00305810397554	0.0
chr1,5862802,5862941	0.00796535994229	0.00606853320519	0.00283761124396	0.00385441749076	0.00535832042876	0.0033818365213	0.00350106928853	0.00287209550082	0.00430234422474	0.00404534195821	0.293503075588	0.249904627874	0.517898537843	0.376993849304	0.348287571609	0.138408442573	0.00329184774993	0.00204230800895	0.00357875004146	0.00438388457233	0.00448430493274	0.00450724366513	0.00103092783505	0.0021645021645	0.01	0.0062893081761	0.00138888888889	0.00360936496978	0.0	0.015625	0.223021582734	0.229166666667	0.455656108597	0.377083333333	0.166666666667	0.413461538462	0.0	0.0	0.00224719101124	0.0
chr1,5911725,5916535	0.0477124279774	0.0252096524292	0.00425525963489	0.00399716810355	0.00482023584729	0.00415801902675	0.00354507540679	0.00359777742229	0.0042065775005	0.00877550146162	0.0342474108208	0.00369136034506	0.00494999404893	0.00275190363325	0.00530353472462	0.0473508262443	0.0763229454421	0.148275447007	0.011748684811	0.108940010714	0.0236149339288	0.0254100152667	0.0127200530098	0.00255982776444	0.00312511739363	0.00153713537614	0.00270066391016	0.00245152317527	0.00154687006116	0.00226726314873	0.00763299991653	0.000934415252287	0.00242290392342	0.00138427590252	0.00263321444654	0.0553546004504	0.0590962286011	0.143302115281	0.0134087541102	0.0841148600479
chr1,6218531,6219237	0.00736664128308	0.00515986973272	0.0121376594333	0.00518024895766	0.00197604045374	0.00532349408762	0.00265307163235	0.00193948638945	0.00336631199781	0.00468782931494	0.0098584333329	0.00459878976674	0.00638015177588	0.011171571001	0.00372976344602	0.00471306571024	0.00596038467572	0.00362504267795	0.00645234322968	0.00400994900285	0.0171255736337	0.00767188533512	0.0186786252963	0.00223214285714	0.0062003968254	0.00649676406687	0.00392239035883	0.00327476705804	0.00641773570515	0.00430102594836	0.0	0.00116822429907	0.00427309696277	0.0	0.0032000310306	0.00644297716333	0.00300276360544	0.00154320987654	0.00131578947368	0.00200885795634
chr1,6273768,6273906	0.00524042837593	0.00323755056355	0.00598469727589	0.00607129557965	0.0074934383751	0.0104419951336	0.0682399692928	0.25859352946	0.460758770215	0.0524724142998	0.0	0.267952655062	0.328643136636	0.247006818576	0.0242208170806	0.396392012102	0.277178352662	0.218927782674	0.341533576755	0.226148111744	0.0	0.0	0.0	0.0	0.00578034682081	0.0	0.0	0.168300653595	0.198412698413	0.0	0.0	0.220588235294	0.297297297297	0.205882352941	0.0	0.0	0.155172413793	0.1	0.0	0.0
chr1,6273947,6274053	0.00396844189371	0.00584212221659	0.00820747284894	0.00705427011556	0.0432172328131	0.22158980687	0.439533260908	0.127560197672	0.0	0.0	0.308276760053	0.236472108501	0.264105272077	0.0120494706758	0.250750757288	0.288391897065	0.109283169304	0.284787184238	0.214898186892	0.00434449271659	0.0	0.0	0.0138888888889	0.0	0.0	0.243902439024	0.305084745763	0.0	0.0	0.0	0.515625	0.411764705882	0.2	0.0	0.346153846154	0.289473684211	0.0	0.0	0.0	0.0
chr1,6302582,6303156	0.00961692406096	0.00030599755202	0.000264270613108	0.00300640051459	0.0104932823101	0.0167393069626	0.00657632264832	0.0152054573479	0.0167625723086	0.143335334124	0.0448976341369	0.00785888561524	0.00487656840905	0.00361127432385	0.0025436734776	0.00262718183109	0.00436308293501	0.00274214279534	0.00214778125279	0.00381886181755	0.00859473488399	0.0	0.0	0.0174270889247	0.0130718954248	0.0031746031746	0.00525535617384	0.00989930964251	0.0041433244508	0.0519534276707	0.00660120932947	0.00540195090433	0.00038714672861	0.000340831629175	0.00145289231285	0.00173633672659	0.00332860507713	0.0032474872589	0.00095785440613	0.00159872102318
chr1,6454677,6456015	0.00295105824732	0.0044209173026	0.00862333598351	0.00919981443696	0.00290806744907	0.00527417919542	0.0040191090525	0.0086284074659	0.0142902253115	0.192792355905	0.258942304454	0.0088267896423	0.00479717494276	0.00433071666018	0.00237039562927	0.00779648253489	0.00688338052404	0.0216937070041	0.00406466739484	0.00497224815284	0.0	0.0	0.0	0.0	0.037037037037	0.0	0.04	0.0	0.0	0.391304347826	0.521126760563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545
chr1,6514400,6515317	0.0032452271277	0.00343208327415	0.0044445388456	0.00446233740372	0.0103235470342	0.328000584671	0.00873265685298	0.00720578270625	0.00268451347628	0.0092775539051	0.00676563149377	0.00321718474517	0.00310178911664	0.00341345987551	0.0033402047165	0.00165523664432	0.00420860615571	0.00445774343419	0.00554336785552	0.00311915707609	0.00265547233036	0.00157091072486	0.00182899692815	0.00285714285714	0.00489236790607	0.247273533919	0.0	0.0	0.0	0.0111317254174	0.00204081632653	0.00324675324675	0.000316756414317	0.00489374527142	0.00286550005416	0.00261104441777	0.00309104381623	0.00635204081633	0.0210884353741	0.00182812682813
chr1,7067629,7067790	0.368897004379	0.342458986683	0.375624146366	0.410144340586	0.296924302736	0.378678272795	0.357282992552	0.393244216006	0.378578013927	0.391330171347	0.338364948244	0.351955664961	0.372286812648	0.332676085836	0.337551059963	0.420724685853	0.300730598367	0.337571039462	0.370649532657	0.277162694066	0.555527707307	0.504421234089	0.532874125247	0.597014070747	0.43901968024	0.570567112192	0.484216006101	0.554961486177	0.564999193374	0.58360901832	0.524437182816	0.501519895645	0.536644784447	0.47006068075	0.485743468488	0.575771177869	0.442449334896	0.468400970936	0.558298333777	0.453593145616
chr1,7071563,7071716	0.323002005876	0.367519211949	0.369941537051	0.491582722856	0.285800565999	0.395218801898	0.341333561244	0.383366016631	0.472182643026	0.394691026741	0.382691793075	0.370976173772	0.329737541823	0.333274235396	0.28155080366	0.315403879317	0.326111694608	0.340175951809	0.3041225529	0.436386010707	0.447815069181	0.489046545307	0.479480140361	0.6138022014	0.394306368175	0.490960792962	0.480654515792	0.509623480496	0.623051430413	0.479055783684	0.514510209192	0.519836884017	0.554629111904	0.511724406325	0.50358111084	0.493839298644	0.458022471201	0.453038187148	0.431218281941	0.613894049799
chr1,7241159,7241362	0.00388879475454	0.00549787578454	0.00539026045524	0.00383792076032	0.00826419393032	0.00327142433302	0.00532318933298	0.0328376640667	0.0304373507165	0.602651255865	0.695065305548	0.202929123516	0.229534465647	0.00649404736987	0.00844309690968	0.0030520503576	0.00341822171212	0.00494392380607	0.00440187814882	0.00397266628976	0.0	0.0	0.0	0.0	0.0	0.0	0.00581395348837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1,7241363,7241617	0.00493472883791	0.00429704154794	0.00779015366265	0.00347575426722	0.00460657417444	0.037632890153	0.0469970922396	0.654808644049	0.849536428861	0.67765244966	0.0751500660032	0.00607723225698	0.00566563766753	0.00273573942885	0.00324640630592	0.00557681812183	0.00382180144978	0.00526398421632	0.00524011233976	0.00499298341521	0.0	0.0	0.0	0.0	0.0062893081761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1,7831067,7831925	0.00510371792683	0.00252934713627	0.00221736139929	0.00348072425483	0.00485815023043	0.00496708515144	0.0159330864952	0.00505629231422	0.005093778447	0.00956065389166	0.00249045020835	0.010756618871	0.00507413074154	0.0111121988671	0.00391776618546	0.00413235758892	0.00389720767637	0.00338704956686	0.00236641487769	0.00292628899522	0.00687948278411	0.0036152764111	0.00306028402425	0.00128205128205	0.00292317458734	0.0115547047221	0.0100746076666	0.000739644970414	0.0113860162979	0.00528958221266	0.000553403431101	0.0022334377538	0.00108342361863	0.0384615384615	0.00508623115595	0.00512064474913	0.00526967378273	0.00516526076674	0.0	0.0
chr1,7975862,7976602	0.00340912503159	0.00335588163188	0.00653303864354	0.00509423690854	0.00396495268881	0.0047481942974	0.00297694618919	0.00581821946325	0.00424533654489	0.052917786804	0.00499821155072	0.0057666133344	0.00272153320867	0.00337485177418	0.00291173179996	0.0033760170808	0.00385053058252	0.0118786198136	0.00650641960919	0.00489607760513	0.0	0.00701754385965	0.0	0.0	0.0	0.0	0.00209205020921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1,8169457,8169558	0.00357600959153	0.00406664426005	0.0189497929885	0.00716626129652	0.00918512784345	0.00324529205222	0.00400371946715	0.0022199510189	0.00475817097962	0.00681304595833	0.113637114371	0.128654168398	0.413374135002	0.602563397445	0.5663288573	0.433202958837	0.0715460120833	0.181033602889	0.0302588445854	0.024479739464	0.0	0.00454281082082	0.000196078431373	0.00218408141329	0.00260265743023	0.0040957706908	0.0063420302894	0.0	0.00241256181331	0.00300334082845	0.05	0.0369003684419	0.489749138661	0.589784746542	0.364604926531	0.30725159887	0.0666666666667	0.104444444444	0.00104723190089	0.0
chr1,8178350,8178524	0.00380101439257	0.0076002826604	0.00650683226894	0.0845662098109	0.007427955221	0.00843500432882	0.00397550742903	0.00443825439771	0.00753417046197	0.0256492489799	0.106831317023	0.00169984549764	0.00247573333122	0.00449488894395	0.0045238591995	0.00326883481621	0.00538518708933	0.00577115151143	0.00485904105685	0.00444663541375	0.00460904389873	0.0174880559239	0.000660066006601	0.000860215053763	0.0015503875969	0.00307516551845	0.0018135271481	0.00865325921845	0.00417456197402	0.00208333333333	0.0	0.0	0.000840336134454	0.00475609756098	0.0116606509934	0.00520202020202	0.00310440486158	0.00395256718795	0.00707873689799	0.000267737617135
chr1,8190550,8190604	0.00484946586861	0.00701599296383	0.00573820381636	0.0479435969698	0.286013191879	0.367718783101	0.336742771988	0.40393817348	0.443521021199	0.282146813122	0.0040297706106	0.00302852958047	0.00397670732457	0.00346325919188	0.00472471918399	0.00571483715702	0.00529432544808	0.00959594880251	0.00517874742902	0.00265793716362	0.0	0.0	0.0	0.0	0.0	0.6	0.642857142857	0.4375	0.772727272727	0.0	0.0	0.0	0.0	0.0	0.0357142857143	0.0	0.0	0.0526315789474	0.0169491525424	0.0
chr1,8383169,8383410	0.00239090738319	0.00265207178625	0.00368627906329	0.00539231002856	0.00569830283986	0.0109587330975	0.0064388175574	0.00378546646611	0.00448016608964	0.00349198218156	0.00610604633812	0.00757091101697	0.0100278406369	0.00436842763858	0.0047407102713	0.00313351950591	0.00524708767301	0.00471487099035	0.00347848668518	0.00751345327521	0.00323093004876	0.00456717099131	0.00328947368421	0.0	0.0	0.0	0.0	0.0	0.0105389492754	0.007462448392	0.0	0.0	0.00372969371922	0.0	0.00265957446809	0.00089928057554	0.00426998712693	0.00400027156539	0.0015671379472	0.00422979542611
